label	text_a
1	先說說書的品質吧，沒有什麽可以挑剔的地方，挺好的，裏面正文的排版也讓人看得很舒服；現在說說裏面的東西，感覺張小嫻的洞察力很強，很多的情感問題生活問題都能說得簡單有透徹，每次看了裏面的文字后都一種恍然大悟的感覺！不錯不錯~~~我覺得裏面關於一些心理方面的成份蠻大的~就是分析雙方的心理需求或者什麽的，通過這樣的方式讓讀者折服。
0	酒店地理位置比较比较偏僻，不过穿过两条马路就是石老人沙滩。 酒店前台对客人比较怠慢，特别是女服务员，脸上几乎没有表情，对客人的询问或者是要求，都不太理睬，或者就是说，你等会。感觉很不好。男服务员倒是比较热情的，这个后面我会提到。 酒店房间设施感觉一般，我定的是豪华房，感觉基本符合四星要求。大床比较舒服，房间内很多物品都是需要付费才能享用，好多介绍书都是用韩文标注的，感觉我到了韩国，中文标注的字体很不明显。 酒店地址偏远，附近没有什么好的饭店，酒店内的饭店也在装修，只有咖啡厅和韩国餐厅营业，想吃点中餐很难，询问前台服务员，整个就一热脸贴冷屁股，爱搭不理的样子，我们没吃就被气饱了。 晚上朋友带我们去吃海鲜，结果半夜两点两人都上吐下泻，请服务员送了点止泻的药和热水过来，还不错，很快送来了。早上五点还是挺难受，因为下午要赶回程的飞机，所以打算去医院看看病尽快止泻，想请前台派个人陪我们一起去，结果前台经理（男的）态度还不错，让我们等会，结果等到6点一刻，他告知我们6：30交接班，晚班的人要回去休息，早班的人送我们去，说实话，我们那时候都特别累，拉了一晚上，当时感觉肚子也没那么疼了，也别麻烦别人了，我们就自己上楼去休息。 10点钟，拉了一晚上，饿的前胸贴后背，餐厅只有自助餐，我们一点油腻的东西都没胃口碰，于是我们拖着虚弱的身子询问哪有喝粥的，结果我们是二楼跑一楼，一楼跑二楼，在询问了无数遍，上下三四次后终于得知咖啡厅有粥，我们要两份白粥，告知10元一小碗，没有配菜，切片面包，2元/片，外加15％的服务费，就这样，两碗白粥六片面包总共37元，我和妈妈开始热切怀念之前两天住的太平角如家酒店10元的自主早餐了。 点完餐，因为有送餐服务，我们就先回房间去休息了，结果左等右等都没有服务员过来送，我可怜的老妈又拉又吐，脸色蜡黄，饿的要命，因为吃止泻药之前得吃点早饭垫垫。后来老妈忍不住了，催我给餐厅打电话，我翻遍房间内得说明，恁是没找到餐厅电话，老妈只好自己亲自下楼去催，结果被告知粥还在熬呢。。。。。。在好漫长得等待后，终于端来了热腾腾得白粥和面包，我们那个激动啊，终于有吃得了。后来我们把情况和服务生说了下，他说我们身体情况应该去医院，他要和酒店领导说一下，我们很是感动，说实话，到了酒店以后就这个服务生最热情了，可后来直到我们退房，也没一个电话。。。。。 618元的房费，但是服务却达不到这个价格，之前我们入住的如家209元的房费我们却感觉享受了星级的服务，我想酒店的设施固然能吸引不少客人，但发自内心的微笑，真诚的服务，才是我们些客人最在乎的。
0	这是第一次订这家酒店，酒店位置还可以，但肯定开业已经有一段年月，装修有点旧，办了入住手续，进入房间，感觉房间的状况不好，所以决定亏半天房租，还是另外找其它酒店
1	突出之处节能，电池续航时间长。小巧精制，可以这样她，真是十分不错的上网小本本。
0	遇停水一次，说是突发事件。态度相当恶劣。第二天送上两只香蕉，两只苹果的“果篮”作为道歉。建议不要选择电梯附近的房间，门口有服务电话，房间隔音很差，很吵。早餐的两个地方只能打60分。出租车是现叫。14楼走廊里的服务电话机很脏。
1	房间一般，隔音感觉不是很好，地理位置不错，就在江边，靠江的房间开穿远眺就能看见大佛。服务态度餐厅的比前台好很多，早餐品种少了点。
1	环境安静，离火车站近。房间布置不错，早餐以中餐为主，丰富。下次接着住
1	价廉物美，2999买到这个配置，很多买了上网本的朋友都说值。自己装了XP+sp3+IE7+WM11，驱动上官网自己下载安装的，过程很顺利。运行xp非常流畅，安装了office2003、Acrobat Reader、WinRAR等常用软件后仍然保持良好的性能。
0	强烈不推荐靠马路的房间特别是单人间,因为整个房间除了凌晨1点到5点是稍安静的以外其他时间都是在刺耳的噪音中.虽然挂5星却有2星的房间和最差的服务.以后再不会入住.
0	这本书装订得很差，拿到书没看一天，就裂成好几份了。仔细一看，这书是立面贴了一长条胶状，所有的书页都靠这层胶粘着，很容易就分裂了。
0	房间的环境非常差,而且房间还不隔音，住的不舒服。
0	电源适配器太热了。出风口可以烤鸭。驱动太难找了。CPU的温度没有低于65，一般都维持在75左右，还没有玩游戏呢
0	初五住的，这么冷的天没有暖气，没有热水。携程预定前台说没有收到。总之感觉很业余。
1	1.外观不错，颜色我很喜欢； 2.散热效果还可以，开了一天，电池这里有一点点偏高，比同事用的那台联想散热差一点 3.键盘按键挺软的，赞一个
0	真不知这本书怎么在韩国热销的，无聊得要命，内容空荡荡，我看了几页就看不下了，明明他的字很大纸又很厚的说
0	很普通的励志书，满大街都是的那种。被美丽的包装骗了。一小时左右就看完了，没什么内容。现在正后悔呢。
1	真的是不错，我给2岁半的儿子买的，开始还有点担心，觉得这每本书都有近30页，会不会太长了。担心他坐不住，结果，念完一本又一本，一晚上要读完5、6本时，首先受不了的就是我了。书很有意思，经常被逗得咯咯直笑，有时又紧张的不行。推荐给同事，她给自己6岁的女儿了，能够自己阅读，也非常喜欢。难怪是好几周的销售冠军呢。
1	这本书最大的优点是所有的儿歌都很顺口，不是很长，一般读一两遍都可以背下来了，毕竟给宝宝念儿歌，一边念还要一边拿着书很不现实嘛；还有就是这些儿歌都有一定的教育意义，听得多了对宝宝的行为习惯还是有一定好处的。而这本书的缺点就是纸质不怎么好，被我宝宝（半岁）抓在手里一下就撕烂了，唉。
0	个人觉得此书一般，从中没有得到什么有益的启迪！是翻译的问题，还是我理解的问题呢？有时候觉得不知道作者到底要给父母什么样的建议。
1	今天刚收到未用 应该不错 先不枉下评价等用一段时间再给发表使用情况、心得体验给大家提供参考
1	很高端的一款机器，以前卖场都卖的很贵，415出来以后，这个就降价了。大家反应这款的性能都不错，镁铝合金，防滚架。。。对于4999的价钱来讲，确实很无敌
1	共三本。我女儿刚看了二本，生物和文明版。女儿特别喜欢生物版中关于恐龙和史前人类，刚拿到生物册，第一个晚上就讲了一个小时。现在她正在阅读文明册，对英法百年战争中的黑死病兴趣多多。就整个文明册而言，主要涉及的是世界的发展史，中国方面涉及的内容比较少。目前我只看到关于孔子、兵马俑及中国古代的一些知识，有点不过瘾。但图画不是很精美。我有一个朋友的孩子一看到科技册，直觉上认为画太难看。
1	环境不错。交通也便利。服务不错。下次还会考虑的
1	这是这个系列的第二本书，也是我看完第一部作品后迫不及待的想看的。同样花了我一个晚上，把整本书一口气看完才肯罢手。中国地大物博，悠久的历史使书中各种探险有可能存在，所以加深了书的可看性。甚至我还想，如果我还年轻，也许我也会追随他们一起云游四海。虽然盗墓贼的出发点不好，但是盗亦有道，那些讲究门派规矩的盗贼们可以帮助那些深埋在地下的历史遗迹重见光明。
1	每次都住这里！ 尤其是餐厅，让人流连忘返：）
0	散热不太好！ 显卡驱动太难找了，跟型号怎么也对不上，下了个上面说的英文网站的显卡驱动，玩红警都有点卡，不知道为什么！魔兽还行！谁能告诉我为什么啊？
0	装xp系统不方便，不提供驱动。 网卡驱动装的不是很顺利，用电源时发现不了网卡，用电池才发现硬件，装的网卡驱动。 感觉很诡异。。。。
